0.8526384	0.8588769
0.8551140	0.8568319
0.8484691	0.8621041
0.8482085	0.8562764
0.8457329	0.8382551
0.8401303	0.8510495
0.8366124	0.8324173
0.8312704	0.8427910
0.8190228	0.8354686
0.8024756	0.8047930
0.8110749	0.8141213
0.8153746	0.8117205
0.8320521	0.8127654
0.8252769	0.8240823
0.8357003	0.8350819
0.8470358	0.8258309
0.8549837	0.8430057
0.8549837	0.8613781
0.8581107	0.8489447
0.8629316	0.8549118
0.8620195	0.8644844
0.8681433	0.8658505
0.8664495	0.8579561
0.8598046	0.8664642
0.8725733	0.8497258
0.8612378	0.8690936
0.8672313	0.8575403
0.8534202	0.8643955
0.8456026	0.8509592
0.8495114	0.8472250
0.8462541	0.8500296
0.8367427	0.8470725
0.8225407	0.8340032
0.8211075	0.8204283
0.8349186	0.8122786
0.8522476	0.8328375
0.8582410	0.8394391
0.8697068	0.8535318
0.8828664	0.8672894
0.8850814	0.8750129
0.8921173	0.8645729
0.8859935	0.8798482
0.8836482	0.8956653
0.8664495	0.9026940
0.8682736	0.8791263
0.8571987	0.8796264
0.8599349	0.8590777
0.8794788	0.8621441
0.8642345	0.8825785
0.8512052	0.8689145
0.8527687	0.8501002
0.8317915	0.8499697
0.8479479	0.8365507
0.8495114	0.8427129
0.8351792	0.8459374
0.8321824	0.8374915
0.8386971	0.8270825
0.8398697	0.8343887
0.8388274	0.8330764
0.8462541	0.8431705
0.8467752	0.8388283
0.8695765	0.8423138
0.8518567	0.8608909
0.8560261	0.8513280
0.8551140	0.8528307
0.8396091	0.8419666
0.8357003	0.8379938
0.8252769	0.8291302
0.8359609	0.8227782
0.8166775	0.8273705
0.8166775	0.8206085
0.8316612	0.8165929
0.8097720	0.8269607
0.8209772	0.8093758
0.8241042	0.8117768
0.8091205	0.8175151
0.8320521	0.8046088
0.8194137	0.8264730
0.8032573	0.8225788
0.7829316	0.8018846
0.7910098	0.7862384
0.7915309	0.7893816
0.8195440	0.7840245
0.8474267	0.8138544
0.8599349	0.8391891
0.8547231	0.8662769
0.8114658	0.8595811
0.8000000	0.8273229
0.8026059	0.8046476
0.8011726	0.8053695
0.7794137	0.8024854
0.7648208	0.7748847
0.7713355	0.7554734
0.7610423	0.7835905
0.7559609	0.7749249
0.7400651	0.7619296
0.7559609	0.7508684
0.7676873	0.7527603
0.7847557	0.7701838
0.8013029	0.7622166
0.7825407	0.8092937
0.7773290	0.7847570
0.7676873	0.7330538
0.7663844	0.7754690
0.7683388	0.7994251
0.7377199	0.7993961
0.7193485	0.7709749
0.7039739	0.7401902
0.6807818	0.7266096
0.6875570	0.6867689
0.6768730	0.6931401
0.6604560	0.6976449
0.6456026	0.6596002
0.6780456	0.6490325
0.7120521	0.6606323
0.7153094	0.6986033
0.7094463	0.7251026
0.7205212	0.7070835
0.6775244	0.7206581
0.6710098	0.6891744
0.6801303	0.6599620
0.6857329	0.6870795
0.6983713	0.6823088
0.6996743	0.6952278
0.6902932	0.7079677
0.7160912	0.6795600
0.7231270	0.7120583
0.7444951	0.7214784
0.7433225	0.7380637
0.7220847	0.7352794
0.6905537	0.7205659
0.6736156	0.6879697
0.6910749	0.6806306
0.7077524	0.6817200
0.6764821	0.7043157
0.6566775	0.6901294
0.6644951	0.6542720
0.6788274	0.6472969
0.6909446	0.6738946
0.6928990	0.6885730
0.6806515	0.6841003
0.6794788	0.6881903
0.6764821	0.6776935
0.6487296	0.6782230
0.6500326	0.6527349
0.6625407	0.6324314
0.6985016	0.6646254
0.7056678	0.6855896
0.7074919	0.7034145
0.6928990	0.7046544
0.6824756	0.6967579
0.6562866	0.6854282
0.6707492	0.6512686
0.6960261	0.6619139
0.6965472	0.6962168
0.7087948	0.6969363
0.7084039	0.7081895
0.7214332	0.7058899
0.7160912	0.7166782
0.7296417	0.7148517
0.7229967	0.7262255
0.7210423	0.7274708
0.7153094	0.7183549
0.6982410	0.7125980
0.7183062	0.7031265
0.7361564	0.7162183
0.7293811	0.7252996
0.7284691	0.7339523
0.7530945	0.7260848
0.7448860	0.7486025
0.7153094	0.7457823
0.6879479	0.7268864
0.6814332	0.6853380
0.7018893	0.6819719
0.6833876	0.6928554
0.6892508	0.6911401
0.6891205	0.6770373
0.6682736	0.6981649
0.6690554	0.6623921
0.6805212	0.6707032
0.6574593	0.6775310
0.6334853	0.6665483
0.6353094	0.6231974
0.6308795	0.6432956
0.6312704	0.6325017
0.5988274	0.6359205
0.5809772	0.6038880
0.5691205	0.5884943
0.5666450	0.5790028
0.5700326	0.5654513
0.5949186	0.5610971
0.5980456	0.5883334
0.6260586	0.5980796
0.6156352	0.6094858
0.6218893	0.6224053
0.6304886	0.6242325
0.6252769	0.6313049
0.6251466	0.6263458
0.5992182	0.6301179
0.6106840	0.6122941
0.5912704	0.6099184
0.5890554	0.5962379
0.5715961	0.5922014
0.5782410	0.5808103
0.5894463	0.5786915
0.5877524	0.5865002
0.6028664	0.5938658
0.5887948	0.5928502
0.5925733	0.5948554
0.5993485	0.5954827
0.5990879	0.5985019
0.5887948	0.5985220
0.5951792	0.5897774
0.5967427	0.5833544
0.6058632	0.5941202
0.6149837	0.6005278
0.6031270	0.6032501
0.5785016	0.6047478
0.5795440	0.5773894
0.5745928	0.5794757
0.5864495	0.5781047
0.5933550	0.5796276
0.5934853	0.5899449
0.5966124	0.5950671
0.5993485	0.5908371
0.6106840	0.5954939
0.5884039	0.6063308
0.5980456	0.5902648
0.5959609	0.6065375
0.6018241	0.6030829
0.5962215	0.6064278
0.5916612	0.5950397
0.6074267	0.5954366
0.6074267	0.6006122
0.5942671	0.6100177
0.6144625	0.5974898
0.6320521	0.6027058
0.6411726	0.6260474
0.6488599	0.6442218
0.6538111	0.6542636
0.6213681	0.6598765
0.6157655	0.6283392
0.6267101	0.6345354
0.6123779	0.6229971
0.6149837	0.6256046
0.6097720	0.6236505
0.6045603	0.6172413
0.5994788	0.6089774
0.6102932	0.5902891
0.6187622	0.6164819
0.6151140	0.6144218
0.6316612	0.6206271
0.6001303	0.6228382
0.5929642	0.6021325
0.5921824	0.5957349
0.5946580	0.5804072
0.5820195	0.6012596
0.5671661	0.5867039
0.5653420	0.5628982
0.5549186	0.5722739
0.5404560	0.5489127
0.5441042	0.5462548
0.5520521	0.5397475
0.5615635	0.5426522
0.5525733	0.5623402
0.5674267	0.5549775
0.5706840	0.5629013
0.5740717	0.5761772
0.5700326	0.5649538
0.5774593	0.5676324
0.5723779	0.5788926
0.5624756	0.5716618
0.5486645	0.5623449
0.5498371	0.5506428
0.5280782	0.5483515
0.5202606	0.5260787
0.4977199	0.5224427
0.4977199	0.5040923
0.5000651	0.4957071
0.4977199	0.5069198
0.4922476	0.4955017
0.4831270	0.5020786
0.4758306	0.4861793
0.4608469	0.4839451
0.4742671	0.4699197
0.4573290	0.4715698
0.4429967	0.4502807
0.4327036	0.4542921
0.4561564	0.4407296
0.4285342	0.4428712
0.4113355	0.4360875
0.3911401	0.4149869
0.3516612	0.3970665
0.3530945	0.3653257
0.3752443	0.3676292
0.3517915	0.3769927
0.3693811	0.3601037
0.3609121	0.3610962
0.3472313	0.3812187
0.3549186	0.3580359
0.3528339	0.3607550
0.3712052	0.3643626
0.3514007	0.3621332
0.3413681	0.3678374
0.3656026	0.3465164
0.3594788	0.3602857
0.3464495	0.3635533
0.3381107	0.3590736
0.3318567	0.3479332
0.3545277	0.3439108
0.3667752	0.3456510
0.3705537	0.3658912
0.3700326	0.3701094
0.3562215	0.3781531
0.3519218	0.3641666
0.3632573	0.3616369
0.3600000	0.3608184
0.3583062	0.3676627
0.3551792	0.3586770
0.3497068	0.3641510
0.3494463	0.3592396
0.3648208	0.3534048
0.3648208	0.3584110
0.3812378	0.3755309
0.3788925	0.3765520
0.3782410	0.3859157
0.3648208	0.3745237
0.3658632	0.3786814
0.3585668	0.3650728
0.3648208	0.3658207
0.3762866	0.3672307
0.3679479	0.3808754
0.3751140	0.3627827
0.3903583	0.3788521
0.3914007	0.3873552
0.4196743	0.3996848
0.4053420	0.4001798
0.3962215	0.4196317
0.4028664	0.3959488
0.4131596	0.3951166
0.4401303	0.4116227
0.4274919	0.4310218
0.4338762	0.4367552
0.4323127	0.4326000
0.4147231	0.4314766
0.4007818	0.4211217
0.3996091	0.4046911
0.4082085	0.4055705
0.4070358	0.4079381
0.3699023	0.4125351
0.3650814	0.3759034
0.3543974	0.3724105
0.3467101	0.3684898
0.3414984	0.3557416
0.3366775	0.3504796
0.3086645	0.3502458
0.2973290	0.3274126
0.2824756	0.3048616
0.2867752	0.3035834
0.3136156	0.2965067
0.3276873	0.2999401
0.3398046	0.3252197
0.3348534	0.3442884
0.3280782	0.3369313
0.3172638	0.3360109
0.3246906	0.3265783
0.3387622	0.3261801
0.3477524	0.3376519
0.3426710	0.3465275
0.3448860	0.3496879
0.3408469	0.3508255
0.3319870	0.3503198
0.3400651	0.3402298
0.3365472	0.3455448
0.3960912	0.3472850
0.4104235	0.3477451
0.4170684	0.4014061
0.4102932	0.4129738
0.3893160	0.4156077
0.3947883	0.3866213
0.4102932	0.3926264
0.4091205	0.4035990
0.3990879	0.4078500
0.4071661	0.3978254
0.4078176	0.4073579
0.4114658	0.4024843
0.4065147	0.4076115
0.4061238	0.4053207
0.3932248	0.4074281
0.4039088	0.3950371
0.4105537	0.3945794
0.4225407	0.4131276
0.4281433	0.4105432
0.4306189	0.4149093
0.4294463	0.4352381
0.4575896	0.4207685
0.4565472	0.4494358
0.4557655	0.4525023
0.4547231	0.4415188
0.4539414	0.4567024
0.4484691	0.4540942
0.4440391	0.4381113
0.4416938	0.4572974
0.4160261	0.4399789
0.4179805	0.4240667
0.4177199	0.4217309
0.4392182	0.4223085
0.4463844	0.4273551
0.4429967	0.4434518
0.4403909	0.4385123
0.4461238	0.4436019
0.4469055	0.4384372
0.4448208	0.4476429
0.4429967	0.4390374
0.4501629	0.4367267
0.4424756	0.4458668
0.4432573	0.4441713
0.4456026	0.4429705
0.4508143	0.4459581
0.4508143	0.4523655
0.4448208	0.4468099
0.4429967	0.4477083
0.4321824	0.4434523
0.4303583	0.4292584
0.4299674	0.4306752
0.4284039	0.4326960
0.4251466	0.4228087
0.4297068	0.4284789
0.4291857	0.4266740
0.4280130	0.4308722
0.4302280	0.4262330
0.4294463	0.4323769
0.4289251	0.4296866
0.4231922	0.4237192
0.4175896	0.4241146
0.4164169	0.4204850
0.4097720	0.4115594
0.4188925	0.4136423
0.4050814	0.4112107
0.4083388	0.4168198
0.4067752	0.4098912
0.4104235	0.4095359
0.4142020	0.4163344
0.4135505	0.4074850
0.4142020	0.4130501
0.4244951	0.4187442
0.4320521	0.4208667
0.4268404	0.4274694
0.4230619	0.4289902
0.4324430	0.4205044
0.4282736	0.4305126
0.4179805	0.4325115
0.4179805	0.4206206
0.4114658	0.4184269
0.4182410	0.4126480
0.4187622	0.4178076
0.4237134	0.4179018
0.4332248	0.4199992
0.4467752	0.4303964
0.4440391	0.4356541
0.4439088	0.4458514
0.4527687	0.4431189
0.4754397	0.4469003
0.5008469	0.4634869
0.5044951	0.4862796
0.5020195	0.4961515
0.5024104	0.4981128
0.5024104	0.5041104
0.4986319	0.4986027
0.4961564	0.4920969
0.5078827	0.4922688
0.5097068	0.5014258
0.5143974	0.5035362
0.5150489	0.5121439
0.5124430	0.5130293
0.5107492	0.5143823
0.5104886	0.5081634
0.5097068	0.5105779
0.5038436	0.5104968
0.5022801	0.5022346
0.4871661	0.5009516
0.4951140	0.4816700
0.4885993	0.4937500
0.4906840	0.4866196
0.4820847	0.4888136
0.4792182	0.4790076
0.4768730	0.4568926
0.4749186	0.4718212
0.4800000	0.4880365
0.4842997	0.4916247
0.4793485	0.4815662
0.4604560	0.4883229
0.4508143	0.4655354
0.4429967	0.4520080
0.4428664	0.4534804
0.4367427	0.4450606
0.4469055	0.4476460
0.4466450	0.4473715
0.4463844	0.4522521
0.4508143	0.4494081
0.4605863	0.4488223
0.4604560	0.4615872
0.4590228	0.4538274
0.4555049	0.4640832
0.4604560	0.4538486
0.4820847	0.4592073
0.4773941	0.4714213
0.4747883	0.4755606
0.4944625	0.4745430
0.4747883	0.4850861
0.4836482	0.4801326
0.4742671	0.4764509
0.4729642	0.4843433
0.4685342	0.4696059
0.4785668	0.4701572
0.4829967	0.4834056
0.4836482	0.4873952
0.4866450	0.4854954
0.4848208	0.4872946
0.4826059	0.4883801
0.4904235	0.4776328
0.4966775	0.4864755
0.4872964	0.4882000
0.4853420	0.4921345
0.4776547	0.4774125
0.4878176	0.4823198
0.4845603	0.4846288
0.4833876	0.4846564
0.4794788	0.4808484
0.4732248	0.4827753
0.4698371	0.4737260
0.4743974	0.4668141
0.4792182	0.4721328
0.4558958	0.4768103
0.4522476	0.4612227
0.4504235	0.4606771
0.4456026	0.4497125
0.4547231	0.4565697
0.4699674	0.4530844
0.4721824	0.4659015
0.4727036	0.4714908
0.4667101	0.4753452
0.4643648	0.4621219
0.4552443	0.4695017
0.4609772	0.4572352
0.4686645	0.4616296
0.4792182	0.4669253
0.4949837	0.4759283
0.4958958	0.4858944
0.4998046	0.4981633
0.4986319	0.4996898
0.5074919	0.5001649
0.5087948	0.5048892
0.5078827	0.5087691
0.5149186	0.5079563
0.5179153	0.5119212
0.5616938	0.5188226
0.5693811	0.5393684
0.5676873	0.5604880
0.5867101	0.5667855
0.5811075	0.5763898
0.5852769	0.5763691
0.5863192	0.5809169
0.5722476	0.5857652
0.5751140	0.5734018
0.5771987	0.5759605
0.5719870	0.5770891
0.5682085	0.5709665
0.5576547	0.5657395
0.5523127	0.5526587
0.5719870	0.5551398
0.5706840	0.5610583
0.5712052	0.5759192
0.5722476	0.5671365
0.5641694	0.5759566
0.5669055	0.5628519
0.5675570	0.5643871
0.5637785	0.5703244
0.5654723	0.5610061
0.5495765	0.5703344
0.5467101	0.5458094
0.5370684	0.5504424
0.5450163	0.5347655
0.5446254	0.5456984
0.5521824	0.5398398
0.5573941	0.5531875
0.5636482	0.5585516
0.5568730	0.5556198
0.5321173	0.5554035
0.5245603	0.5310012
0.5155700	0.5283942
0.5170033	0.5177866
0.5213029	0.5214357
0.5304235	0.5154328
0.5302932	0.5240337
0.5498371	0.5329941
